ID,Name,Activity,Country,Gender,BirthDate,Issue_Lev1,Issue_Lev2,Call_Category1,Call_Category2,Resolution,Verbatims
427967,John Joseph,Gold high activity,GB,M,,Account,Information Inquiry or Update: Other,Product Range & Avail,Loyalty,Resolved: Educated requested information,We are very dissatisfied with the phone selection we had to trade the Samsung galaxy skyrocket 2 for  We had to exchange it 3 times  It was an awful phone  We are not satisfied with MTT service at all and we have been with MTT for
428384,Sally Kelly,Gold high activity,GB,F,09JUN1991,Payments,Payment Arrangements,Process & Efficiency,,Set up Payment Arrangement,Great Service     Thanks
428585,Sheri Glickler,Gold high activity,US,,06NOV2000,Payments,Payment Arrangements,Friendly & Courteous,,Extended Collections Path / Made New Arrangements,10
430658,John Keutzer,Gold high activity,US,M,20APR1951,Equipment,Upgrade Eligibility Check,Friendly & Courteous,Data,Educated - Eligible for equipment upgrade,The representative I talked to was great  he did all he could its just my data speed on my phone is slow because it your network
432931,Takima Bottomley,Gold high activity,US,F,17MAR1986,Account,Cancellation and retention,Helpfulness,Friendly & Courteous,Retained: GTE advantage,I was very appreciative of her help with my concerns and offering solutions to assist me in a compassionate and professional manner
433201,Giuseppe Mangiafico,Gold high activity,IT,M,16MAY1966,Account,Address,Friendly & Courteous,Helpfulness,Resolved: Completed change,Steve took care of all my questions and resolved them  One call and done
433274,Marie-Christine Hansen,Gold high activity,LU,F,12JUL1986,Services Troubleshooting,Make a Payment,Friendly & Courteous,,Resolved: Educated payment options,It was great he went above and beyond from what I expected  Thank you so much lacy and keep up the great job
434627,Hylah Stefanicki,Gold high activity,US,F,07JUL1998,Account,Cancellation and retention,Product Range & Avail,Network/Coverage,Retained: GTE advantage,The company service provider for iPhone has been horrible  I have overpaid for service you have not provided  Too many dropped calls ridiculous
434707,Mylvaganam Kline,Gold high activity,US,M,03MAR2000,Payments,Payment Arrangements,Hold Time,,Resolved: Made 1 part payment arrangement,Everything. Great. The 1 i sent on reccomendatiion  was suposed to b a 10 sorry.was asleep
434780,Donovah Mortier,Gold low activity,US,M,27MAY1981,Services Troubleshooting,Payment Arrangements,Friendly & Courteous,Helpfulness,Set up Payment Arrangement,She was very nice and helpful  I felt better just talking with her
435235,Manuel Raso,Gold low activity,ES,M,,Equipment,Contact Numbers,Network/Coverage,,Resolved: Shared requested information,What number can I call
436086,Helge Jacquemard,Gold low activity,DE,M,19NOV1946,Equipment,Distorted / Static - Speaker,Helpfulness,,Resolved: Completed warranty replacement by mail,None
436779,Luther Colllins,Gold high activity,US,M,06NOV1956,Services Troubleshooting,Verify Account Status,Cost of Service,,Educate Customer - Account Status,Rep did an excellent job   Deserves a raise in pay
436846,Jan Bengtsson,Gold high activity,SE,F,04NOV2000,Payments,Payment Arrangements,Cost of Service,,Set up Payment Arrangement,I meant to put 10 on first question
437711,Ilenia Bisogni,Gold high activity,IT,F,17JAN1946,Equipment,Email & Messaging,Friendly & Courteous,,Resolved: Shared how to use,Thankyou
437875,Eva Morales,Gold low activity,ES,F,,Pay As You Go (PAYG),Equipment problem,Cost of Service,Friendly & Courteous,Updated SIM on account,Yo compre una target de 50 dollar porq puedia Tener todo sin limite asta Internet y ahora me Salem con q no tengo Internet y no puedo recibir fotos creo despite d este mes mejor me quedo con mi otra company y por el gizmo presio
437882,Sancar Dognay,Gold high activity,TR,M,24SEP1946,Services Troubleshooting,Cannot make or receive calls (TG),Friendly & Courteous,Helpfulness,Resolved: Re-registered device,Deshawn was very kind  patient and helpful
438366,Andreas Richer,Gold high activity,DE,M,06DEC1986,Services Troubleshooting,Cannot make or receive calls (TG),Helpfulness,,Equipment replacement needed,Issue is not one able to be resolved by phone call  Will need to go to TCOM store next
438537,Brenda Hagopian,Gold low activity,US,F,,Equipment,Equipment Change: Change IMEI/SIM,Network/Coverage,,Resolved: Updated IMEI,Very satified with the service
438887,Silvia Janous,Gold low activity,AT,F,26OCT1996,Spanish Language Customer,Spanish Language Customer,Friendly & Courteous,Helpfulness,Transfer to Spanish Queue,During the loss of my daughter and phone it was nice to know u help to get it replaced and back functioning quickly
443025,Peter Wyvill,Gold high activity,US,,16JAN1946,Pay As You Go (PAYG),Data,Network/Coverage,,Educated - How to use,
444134,Hershell Skakle,Gold high activity,US,M,04MAY1981,iPad Data Plan,Inquiry - Purchase History,Helpfulness,Friendly & Courteous,Educated Customer - Purchase History,the last employee I talked to was very special   she was compassionate and was  truly interested in helping me solve my problem  she was also very knowledgable and patient  I am a physician and I would hire her in a minute if I nee
445014,Corinne Grisendi,Gold high activity,FR,F,25FEB1961,Payments,Payment Arrangements,Process & Efficiency,Loyalty,Resolved: Made 1 part payment arrangement,I ve an art customer for years  I m very satisfied with the service  Just continue doing what you re  doing
445688,Yehuda Zweig,Gold low activity,IL,M,19FEB1986,Pay As You Go (PAYG),$2 Daily UTT Plan,Helpfulness,,Future dated rate plan to $2/day Plan,He was very helpful
446259,Michael Rienhoff,Gold high activity,DE,M,06JUL1981,Services Troubleshooting,Airtime Charges,Network/Coverage,,Resolved: Shared charges and overages,I hope  I get Jennifer  every  Time  I call  thanks  JEN
446311,Carol Hammer,Gold low activity,CH,F,,Plans and Features,Mobile Share Data,Friendly & Courteous,,Unable to add/change/remove plan,Your   represenitives needs to walk in the shoes of the customer and be a little more compassionate and show some impathy and concern as Barbara did
446842,Lesley Attenborough,Gold low activity,GB,F,,Equipment,Applications & Gaming,Friendly & Courteous,,Resolved: Shared how to use,What Brent did was really a surprise  and I am  Thankful
447208,Minh Engeset,Gold high activity,NO,F,04JAN1991,Caller Not Present,Caller Not Present,Friendly & Courteous,Helpfulness,Completed Interaction and Call Ended,It was quick  helpful  questions were answer with respectable TCOMitude  Love MTT
448450,Karra Putterman,Gold high activity,US,F,17OCT1961,Plans and Features,DataPlus,Cost of Service,Data,Resolved: Upgraded plan,Furthermore  adding  a data cap or management feature for a monthly amount is equivalent to nickel and dime charges that only continue to cost the costumer money
449810,Jean-Luc Vie,Gold high activity,FR,M,14SEP1986,Services Troubleshooting,Reinstate Account,Miscellaneous,,Reinstate from Suspend,Okey gracias .  .  .  .
450087,Ifoma Lewis,Gold high activity,US,M,26AUG1996,Bill and Payments,Equipment Upgrade Fee,Process & Efficiency,,Educated - Equipment upgrade fee and applied adju,Great customer service
450270,Gokhan Gerrity,Gold high activity,US,M,04DEC1956,Subscriber Maintenance,Lost or Stolen Suspend,Miscellaneous,,Suspend service for lost or stolen,The replacement phone you guys sent never workd
451086,Kazimir Xie,Gold low activity,LB,M,02FEB1951,Payments,AutoPay,Friendly & Courteous,,Resolved: Updated information,Everything was great
451153,Olena Paddack,Gold high activity,US,F,09JUN1986,Bill,Equipment upgrade fee,Knowledge & Expertise,Upgrades/Renewals,Resolved: Shared fee or charges,Just needed explanation of charges billed   Were not mentioned at time of purchasing new phone
451194,Bernard Schreiber,Gold high activity,FR,M,,Cancellation,DSL-Add Service,Upgrades/Renewals,,Resolved: Added DSL Service,Was looking to upgrade my internet and was told I would be called back  have not heard from anyone
451519,Manolo Peter,Gold low activity,CH,M,04APR1986,Payments,Make a Payment,Process & Efficiency,Knowledge & Expertis,Resolved: Processed payment/ waived fee,No feedback great customer service data charges need to be unlimited but understand from a business perspective
452349,Brian Click,Gold low activity,US,M,25APR1998,Bill,Balance Due: No Other Info Requested,Network/Coverage,,Resolved: Shared account balance,I wish there was better Signal in my area then I would be content
452849,Neil Presscot,Gold low activity,GB,M,11JAN1971,Equipment,Equipment Change: Change IMEI/SIM,Network/Coverage,,Resolved: Updated SIM,I updated my busband phone and had a excellemt experience
453152,Günter Prestele,Gold high activity,DE,O,10OCT1946,Plans and Features,Road Side Assistance,Cost of Service,Friendly & Courteous,Resolved: Added feature,As long as I receive credit on my account I will be very pleased   however the in store people messed up in letting this happen   thank you
453364,Kerstin Christiansen,Gold low activity,DE,F,23DEC2000,Equipment,Equipment Upgrade,Cost of Service,,Resolved: Processed upgrade,It s all good   you could drop my rates some
453505,Thierry Guittonneau,Gold low activity,FR,M,01FEB2000,Plans and Features,Messaging Unlimited w/ M 2 any M,Helpfulness,Knowledge & Expertis,Resolved: Upgraded plan,She answered all my questions   helped me find the right plan
455960,Woodson Bryant,Gold high activity,US,M,18MAY1951,Account,Activation New,Friendly & Courteous,Knowledge & Expertis,Resolved: Completed activation,It was great  Karen was very professional
456550,Mark Davis,Gold high activity,US,M,23AUG1961,Services Troubleshooting,Payment Arrangements,Friendly & Courteous,Helpfulness,Extended Collections Path / Made New Arrangements,The rep was very pleasant and I would not mind her help anytime
456570,Ashutosh Tutka,Gold low activity,US,M,19NOV1951,Services Troubleshooting,Discount/FAN Information,Friendly & Courteous,Knowledge & Expertis,Educated - Discount Details,Representative was friendly  accommodating  knowledgeable  and went beyond due diligence to solve my problems
457587,Nahliah Lawson,Gold high activity,US,F,27OCT1961,Services Troubleshooting,Cannot Send or Receive SMS (TG),Miscellaneous,,Resolved: Re-registered device,One
459316,Iris Clark,Gold high activity,US,F,17OCT2000,Account,General Information,Cost of Service,,Resolved: Shared details and information,I hate my phone  I m a value customer and you want to charge me full price for another one and it s
459461,Loretta Tjie,Gold low activity,AU,F,11FEB1976,Disconnect,WiFi - Device,Friendly & Courteous,,Corrected Device Settings,None
460435,Dennis Mitchell,Gold high activity,US,M,26NOV1981,Bill,Credit Adjustment,Friendly & Courteous,,Completed,No tengo palabras para agradeser sus servicios
461301,Barry Sampson,Gold low activity,GB,M,21DEC1961,Equipment,Data Unlimited,Process & Efficiency,,Educated - How to use,It was very good customer  service
462273,Sandy Skarbek,Gold high activity,US,F,07JAN1946,Bill,Credit Adjustment,Helpfulness,Knowledge & Expertis,Completed,It was good the gentleman was very helpful and understanding
462356,Christopher Savinon,Gold low activity,US,M,20JUN1956,Bill and Payments,Payment Arrangements,Helpfulness,,Transfer to Collections - Mobility Consumer,Carla was excellent She handled my problem she stayed with the call She didn t transfer me   We got disconnected she called me back very good  she was very responsible
463661,A.A. Daya,Gold low activity,NL,M,06DEC1951,Equipment,Payment Arrangements,Network/Coverage,,Resolved: Made 1 part payment arrangement,Na
463822,Ken Nightingale,Gold low activity,GB,O,15OCT1971,Payments,Payment Arrangements,Network/Coverage,,Set up Payment Arrangement and Scheduled Payment,As always no complaints     I will always pick MTT
464316,Justine Mcvicar,Gold low activity,AU,M,06NOV1981,Equipment,Unlimited Data,Network/Coverage,,Resolved: Shared plan information,I was well satisfied
465478,Rafael del Campo,Gold high activity,ES,M,12SEP1981,Services Troubleshooting,Cannot Send or Receive Data,Miscellaneous,,Corrected device settings,Nothing at this time
465482,Julie Weaver,Gold high activity,US,O,18MAY1986,Cancellation,DigiTV-Add Service,Hold Time,,Transfer to DigiTV/DSL/Wired - Care/Billing,Better info on your Cancellation of Service I got the run a run when I tried to Cancel
465778,Laurence Desbiens-Le Chevoir,Gold high activity,FR,F,27JUL1996,Equipment,Equipment Change: Change IMEI/SIM,Friendly & Courteous,,Resolved: Updated IMEI,She needs to listen better
466253,Gillian Cowan,Gold low activity,ZA,F,,Account,Contract Information,Miscellaneous,,Resolved: Shared contract details,Wasnt about much i only wanted to know my cellular exp date n the first rep directed me all around the web site n the second rep just told me what it was   Yeaj for the second rep
